series_id,entity_id,observed_at,captured_at,metric,value,unit,source_id,raw_ref,parser_version
hf.models.text-generation,AtomicChat/Ling-3.0-flash-GGUF,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,likes,57,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AtomicChat/Ling-3.0-flash-GGUF,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,downloads_30d,240817,count/30d,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AtomicChat/Ling-3.0-flash-GGUF,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,downloads_all_time,240817,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AtomicChat/Ling-3.0-flash-GGUF,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,likes,57,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AtomicChat/Qwen3-4B-DFlash-GGUF,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,downloads_30d,59704,count/30d,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AtomicChat/Qwen3-4B-DFlash-GGUF,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,downloads_all_time,61635,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AtomicChat/Qwen3-4B-DFlash-GGUF,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,likes,0,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AtomicChat/Qwen3-4B-DFlash-GGUF,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,downloads_30d,59704,count/30d,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AtomicChat/Qwen3-4B-DFlash-GGUF,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,downloads_all_time,61635,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AtomicChat/Qwen3-4B-DFlash-GGUF,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,likes,0,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AtomicChat/Qwen3.5-4B-DFlash-GGUF,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,downloads_30d,59631,count/30d,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AtomicChat/Qwen3.5-4B-DFlash-GGUF,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,downloads_all_time,63738,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AtomicChat/Qwen3.5-4B-DFlash-GGUF,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,likes,0,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AtomicChat/Qwen3.5-4B-DFlash-GGUF,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,downloads_30d,59631,count/30d,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AtomicChat/Qwen3.5-4B-DFlash-GGUF,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,downloads_all_time,63738,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AtomicChat/Qwen3.5-4B-DFlash-GGUF,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,likes,0,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AtomicChat/Qwen3.5-9B-DFlash-GGUF,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,downloads_30d,60089,count/30d,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AtomicChat/Qwen3.5-9B-DFlash-GGUF,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,downloads_all_time,62498,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AtomicChat/Qwen3.5-9B-DFlash-GGUF,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,likes,2,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
